,video-id,t-start,t-end,label
3341,video_test_0001532,213,217,7
3342,video_test_0001532,220,222,7
3343,video_test_0001549,3,5,8
3344,video_test_0001549,5,6,8
3345,video_test_0001549,6,7,8
3346,video_test_0001549,8,10,8
3347,video_test_0001549,58,61,8
3348,video_test_0001549,71,74,8
3349,video_test_0001549,107,111,8
3350,video_test_0001556,53,55,16
3351,video_test_0001556,78,84,16
3352,video_test_0001558,0,2,4
3353,video_test_0001558,45,47,4
3354,video_test_0001558,87,88,4
3355,video_test_0001558,0,2,7
3356,video_test_0001558,45,47,7
3357,video_test_0001558,87,88,7
